_unit_id;_created_at;_trust;_country;followup1;how_natural;other1;followup1_gold;how_natural_gold;language;length;mop;other1_gold;rating_list;text;;
1262467822;6/16/2017 21:48:24;0.4465;GBR;;4;;;;es;12;MOP4;;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4;Each group was asked to rate both the best and worst politicians .;;
1262467822;6/16/2017 23:21:03;0.7772;USA;;4;;;;es;12;MOP4;;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4;Each group was asked to rate both the best and worst politicians .;;
1262467822;6/16/2017 23:21:05;0.7982;CAN;;4;;;;es;12;MOP4;;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4;Each group was asked to rate both the best and worst politicians .;;
1262467822;6/16/2017 23:27:34;0.6589;IRL;;4;;;;es;12;MOP4;;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4;Each group was asked to rate both the best and worst politicians .;;
1262467822;6/17/2017 00:06:54;0.7399;CAN;;4;;;;es;12;MOP4;;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4;Each group was asked to rate both the best and worst politicians .;;
1262467822;6/17/2017 01:53:12;0.2762;CAN;;4;;;;es;12;MOP4;;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4;Each group was asked to rate both the best and worst politicians .;;
1262467822;6/17/2017 01:56:15;0.6552;AUS;;4;;;;es;12;MOP4;;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4;Each group was asked to rate both the best and worst politicians .;;
1262467822;6/17/2017 04:10:18;0.8096;CAN;;4;;;;es;12;MOP4;;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4;Each group was asked to rate both the best and worst politicians .;;
1262467822;6/17/2017 04:49:22;0.7107;USA;;4;;;;es;12;MOP4;;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4;Each group was asked to rate both the best and worst politicians .;;
1262467822;6/17/2017 04:57:14;0.6221;CAN;;4;;;;es;12;MOP4;;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4;Each group was asked to rate both the best and worst politicians .;;
1262467822;6/17/2017 06:25:24;0.7384;GBR;;4;;;;es;12;MOP4;;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4;Each group was asked to rate both the best and worst politicians .;;
1262467822;6/17/2017 07:05:04;0.7367;USA;7;3;;;;es;12;MOP4;;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4;Each group was asked to rate both the best and worst politicians .;;
1262467824;6/19/2017 07:41:57;0.5838;USA;;4;;;;es;22;MOP4;;2, 2, 1, 3, 1, 4, 2, 4, 4, 1, 1, 2, 3, 1, 2, 1, 1, 1;Endo Pharmaceuticals The building can be described as a mat building due to its shallow and wide in the landscape plan profile.;;
1262467829;6/18/2017 18:52:36;0.5566;USA;;4;;;;es;17;MOP4;;3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 4, 1, 3, 1, 2;Gaga costumes throughout the video consists mainly of a single computer that was designed by Gianni Versace.;;
1262467829;6/18/2017 22:27:27;0.74;CAN;;4;;;;es;17;MOP4;;3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 4, 1, 3, 1, 2;Gaga costumes throughout the video consists mainly of a single computer that was designed by Gianni Versace.;;
1262467829;6/19/2017 07:38:30;0.5838;USA;5;3;;;;es;17;MOP4;;3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 4, 1, 3, 1, 2;Gaga costumes throughout the video consists mainly of a single computer that was designed by Gianni Versace.;;
1262467847;6/15/2017 18:38:17;0.754;IRL;10;3;;;;es;11;MOP4;;4, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 2, 1, 3, 4, 1, 3;How to approach the king for a post in the  Hird ;;
1262467847;6/15/2017 19:23:08;0.7952;USA;10;3;;;;es;11;MOP4;;4, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 2, 1, 3, 4, 1, 3;How to approach the king for a post in the  Hird ;;
1262467847;6/15/2017 20:25:17;0.8038;USA;;4;;;;es;11;MOP4;;4, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 2, 1, 3, 4, 1, 3;How to approach the king for a post in the  Hird ;;
1262467847;6/15/2017 20:36:55;0.6757;USA;;4;;;;es;11;MOP4;;4, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 2, 1, 3, 4, 1, 3;How to approach the king for a post in the  Hird ;;
1262467847;6/15/2017 21:27:07;0.8143;USA;10;3;;;;es;11;MOP4;;4, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 2, 1, 3, 4, 1, 3;How to approach the king for a post in the  Hird ;;
1262467847;6/15/2017 22:44:46;0.7852;USA;10;3;;;;es;11;MOP4;;4, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 2, 1, 3, 4, 1, 3;How to approach the king for a post in the  Hird ;;
1262467847;6/15/2017 23:29:09;0.7822;USA;7;3;;;;es;11;MOP4;;4, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 2, 1, 3, 4, 1, 3;How to approach the king for a post in the  Hird ;;
1262467847;6/15/2017 23:49:26;0.8432;USA;5;2;;;;es;11;MOP4;;4, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 2, 1, 3, 4, 1, 3;How to approach the king for a post in the  Hird ;;
1262467847;6/16/2017 00:09:05;0.7423;CAN;10;3;;;;es;11;MOP4;;4, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 2, 1, 3, 4, 1, 3;How to approach the king for a post in the  Hird ;;
1262467847;6/16/2017 01:12:38;0.6861;CAN;;4;;;;es;11;MOP4;;4, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 2, 1, 3, 4, 1, 3;How to approach the king for a post in the  Hird ;;
1262467847;6/16/2017 01:37:06;0.7752;USA;10;2;;;;es;11;MOP4;;4, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 2, 1, 3, 4, 1, 3;How to approach the king for a post in the  Hird ;;
1262467847;6/16/2017 02:02:58;0.6548;CAN;;4;;;;es;11;MOP4;;4, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 2, 1, 3, 4, 1, 3;How to approach the king for a post in the  Hird ;;
1262467847;6/16/2017 03:21:59;0.7029;USA;;4;;;;es;11;MOP4;;4, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 2, 1, 3, 4, 1, 3;How to approach the king for a post in the  Hird ;;
1262467847;6/16/2017 03:22:24;0.6438;GBR;;4;;;;es;11;MOP4;;4, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 2, 1, 3, 4, 1, 3;How to approach the king for a post in the  Hird ;;
1262467847;6/16/2017 04:07:42;0.7679;CAN;10;3;;;;es;11;MOP4;;4, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 2, 1, 3, 4, 1, 3;How to approach the king for a post in the  Hird ;;
1262467847;6/16/2017 04:45:07;0.4452;CAN;7;2;;;;es;11;MOP4;;4, 1, 2, 3, 4, 1, 2, 2, 3, 2, 1, 2, 1, 3, 4, 1, 3;How to approach the king for a post in the  Hird ;;
1262467849;6/15/2017 12:18:33;0.9174;AUS;;4;;;;es;11;MOP4;;2, 2, 2, 2, 3, 3, 1, 4, 1, 3, 1, 3, 4, 4, 1, 4, 3;However, during these years that he learned English , Tamil and Kannada .;;
1262467849;6/15/2017 12:51:57;0.5262;USA;;4;;;;es;11;MOP4;;2, 2, 2, 2, 3, 3, 1, 4, 1, 3, 1, 3, 4, 4, 1, 4, 3;However, during these years that he learned English , Tamil and Kannada .;;
1262467849;6/15/2017 12:57:42;0.5856;USA;;4;;;;es;11;MOP4;;2, 2, 2, 2, 3, 3, 1, 4, 1, 3, 1, 3, 4, 4, 1, 4, 3;However, during these years that he learned English , Tamil and Kannada .;;
1262467849;6/15/2017 14:12:21;0.5673;USA;;4;;;;es;11;MOP4;;2, 2, 2, 2, 3, 3, 1, 4, 1, 3, 1, 3, 4, 4, 1, 4, 3;However, during these years that he learned English , Tamil and Kannada .;;
1262467849;6/15/2017 14:18:14;0.5811;USA;;4;;;;es;11;MOP4;;2, 2, 2, 2, 3, 3, 1, 4, 1, 3, 1, 3, 4, 4, 1, 4, 3;However, during these years that he learned English , Tamil and Kannada .;;
1262467849;6/15/2017 16:44:14;0.5635;USA;;4;;;;es;11;MOP4;;2, 2, 2, 2, 3, 3, 1, 4, 1, 3, 1, 3, 4, 4, 1, 4, 3;However, during these years that he learned English , Tamil and Kannada .;;
1262467849;6/15/2017 16:44:59;0.6098;USA;;4;;;;es;11;MOP4;;2, 2, 2, 2, 3, 3, 1, 4, 1, 3, 1, 3, 4, 4, 1, 4, 3;However, during these years that he learned English , Tamil and Kannada .;;
1262467849;6/15/2017 18:30:45;0.754;IRL;;4;;;;es;11;MOP4;;2, 2, 2, 2, 3, 3, 1, 4, 1, 3, 1, 3, 4, 4, 1, 4, 3;However, during these years that he learned English , Tamil and Kannada .;;
1262467849;6/15/2017 18:42:27;0.6757;USA;10;3;;;;es;11;MOP4;;2, 2, 2, 2, 3, 3, 1, 4, 1, 3, 1, 3, 4, 4, 1, 4, 3;However, during these years that he learned English , Tamil and Kannada .;;
1262467849;6/15/2017 18:54:01;0.7952;USA;5;2;;;;es;11;MOP4;;2, 2, 2, 2, 3, 3, 1, 4, 1, 3, 1, 3, 4, 4, 1, 4, 3;However, during these years that he learned English , Tamil and Kannada .;;
1262467849;6/15/2017 19:37:53;0.7075;USA;5;2;;;;es;11;MOP4;;2, 2, 2, 2, 3, 3, 1, 4, 1, 3, 1, 3, 4, 4, 1, 4, 3;However, during these years that he learned English , Tamil and Kannada .;;
1262467849;6/15/2017 20:29:07;0.7533;USA;5;2;;;;es;11;MOP4;;2, 2, 2, 2, 3, 3, 1, 4, 1, 3, 1, 3, 4, 4, 1, 4, 3;However, during these years that he learned English , Tamil and Kannada .;;
1262467849;6/15/2017 20:39:53;0.8028;IRL;5;1;;;;es;11;MOP4;;2, 2, 2, 2, 3, 3, 1, 4, 1, 3, 1, 3, 4, 4, 1, 4, 3;However, during these years that he learned English , Tamil and Kannada .;;
1262467853;6/18/2017 12:24:21;0.8025;USA;9;3;;;;es;19;MOP4;;2, 1, 3, 3, 3, 4, 2, 3, 2, 2, 1, 4, 2, 2, 1, 1, 4, 4;In 1917 , in his fiftieth birthday , the galleries of Paul Cassirer provided a retrospective of drawings by Kollwitz hundred .;;
1262467853;6/18/2017 12:59:54;0.8348;USA;9;3;;;;es;19;MOP4;;2, 1, 3, 3, 3, 4, 2, 3, 2, 2, 1, 4, 2, 2, 1, 1, 4, 4;In 1917 , in his fiftieth birthday , the galleries of Paul Cassirer provided a retrospective of drawings by Kollwitz hundred .;;
1262467853;6/18/2017 18:41:31;0.5566;USA;;4;;;;es;19;MOP4;;2, 1, 3, 3, 3, 4, 2, 3, 2, 2, 1, 4, 2, 2, 1, 1, 4, 4;In 1917 , in his fiftieth birthday , the galleries of Paul Cassirer provided a retrospective of drawings by Kollwitz hundred .;;
1262467853;6/18/2017 19:04:42;0.7861;USA;9;3;;;;es;19;MOP4;;2, 1, 3, 3, 3, 4, 2, 3, 2, 2, 1, 4, 2, 2, 1, 1, 4, 4;In 1917 , in his fiftieth birthday , the galleries of Paul Cassirer provided a retrospective of drawings by Kollwitz hundred .;;
1262467853;6/18/2017 22:16:57;0.74;CAN;5;2;;;;es;19;MOP4;;2, 1, 3, 3, 3, 4, 2, 3, 2, 2, 1, 4, 2, 2, 1, 1, 4, 4;In 1917 , in his fiftieth birthday , the galleries of Paul Cassirer provided a retrospective of drawings by Kollwitz hundred .;;
1262467853;6/18/2017 23:59:06;0.8056;CAN;7;2;;;;es;19;MOP4;;2, 1, 3, 3, 3, 4, 2, 3, 2, 2, 1, 4, 2, 2, 1, 1, 4, 4;In 1917 , in his fiftieth birthday , the galleries of Paul Cassirer provided a retrospective of drawings by Kollwitz hundred .;;
1262467853;6/19/2017 07:34:34;0.5838;USA;;4;;;;es;19;MOP4;;2, 1, 3, 3, 3, 4, 2, 3, 2, 2, 1, 4, 2, 2, 1, 1, 4, 4;In 1917 , in his fiftieth birthday , the galleries of Paul Cassirer provided a retrospective of drawings by Kollwitz hundred .;;
1262467853;6/19/2017 07:44:18;0.751;CAN;8;3;;;;es;19;MOP4;;2, 1, 3, 3, 3, 4, 2, 3, 2, 2, 1, 4, 2, 2, 1, 1, 4, 4;In 1917 , in his fiftieth birthday , the galleries of Paul Cassirer provided a retrospective of drawings by Kollwitz hundred .;;
1262467858;6/17/2017 19:50:54;0.9216;USA;7;3;;;;es;11;MOP4;;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3;In December 2009 , Panter became President of the Rambert Dance Company.;;
1262467858;6/18/2017 02:19:53;0.422;USA;;4;;;;es;11;MOP4;;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3;In December 2009 , Panter became President of the Rambert Dance Company.;;
1262467858;6/18/2017 09:31:28;0.7844;CAN;;4;;;;es;11;MOP4;;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3;In December 2009 , Panter became President of the Rambert Dance Company.;;
1262467858;6/18/2017 11:55:25;0.5277;USA;;4;;;;es;11;MOP4;;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3;In December 2009 , Panter became President of the Rambert Dance Company.;;
1262467858;6/18/2017 12:07:38;0.8025;USA;9;3;;;;es;11;MOP4;;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3;In December 2009 , Panter became President of the Rambert Dance Company.;;
1262467858;6/18/2017 12:46:24;0.8348;USA;9;3;;;;es;11;MOP4;;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3;In December 2009 , Panter became President of the Rambert Dance Company.;;
1262467858;6/18/2017 15:52:02;0.3791;GBR;;4;;;;es;11;MOP4;;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3;In December 2009 , Panter became President of the Rambert Dance Company.;;
1262467858;6/18/2017 16:37:09;0.74;CAN;;4;;;;es;11;MOP4;;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3;In December 2009 , Panter became President of the Rambert Dance Company.;;
1262467858;6/18/2017 17:52:49;0.5566;USA;;4;;;;es;11;MOP4;;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3;In December 2009 , Panter became President of the Rambert Dance Company.;;
1262467858;6/18/2017 18:47:41;0.7861;USA;;4;;;;es;11;MOP4;;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3;In December 2009 , Panter became President of the Rambert Dance Company.;;
1262467858;6/18/2017 22:02:05;0.4632;USA;;4;;;;es;11;MOP4;;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3;In December 2009 , Panter became President of the Rambert Dance Company.;;
1262467858;6/18/2017 23:49:13;0.8056;CAN;;4;;;;es;11;MOP4;;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3;In December 2009 , Panter became President of the Rambert Dance Company.;;
1262467858;6/18/2017 23:57:09;0.6837;USA;;4;;;;es;11;MOP4;;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3;In December 2009 , Panter became President of the Rambert Dance Company.;;
1262467858;6/19/2017 01:53:01;0.7937;USA;;4;;;;es;11;MOP4;;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3;In December 2009 , Panter became President of the Rambert Dance Company.;;
1262467858;6/19/2017 04:24:09;0.8137;CAN;;4;;;;es;11;MOP4;;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3;In December 2009 , Panter became President of the Rambert Dance Company.;;
1262467858;6/19/2017 04:24:11;0.3826;USA;;4;;;;es;11;MOP4;;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3;In December 2009 , Panter became President of the Rambert Dance Company.;;
1262467858;6/19/2017 06:47:56;0.7384;GBR;10;3;;;;es;11;MOP4;;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3;In December 2009 , Panter became President of the Rambert Dance Company.;;
1262467858;6/19/2017 07:14:48;0.5838;USA;;4;;;;es;11;MOP4;;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3;In December 2009 , Panter became President of the Rambert Dance Company.;;
1262467858;6/19/2017 07:15:19;0.6745;USA;;4;;;;es;11;MOP4;;4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3;In December 2009 , Panter became President of the Rambert Dance Company.;;
1262467869;6/15/2017 12:46:25;0.5262;USA;;4;;;;es;15;MOP4;;4, 4, 2, 3, 3, 2, 4, 4, 4, 3, 4, 4, 1, 2, 1, 4;It is a totally ordered triclinic modification of potassium feldspar and is dimorphic with orthoclase .;;
1262467869;6/15/2017 12:52:14;0.5856;USA;;4;;;;es;15;MOP4;;4, 4, 2, 3, 3, 2, 4, 4, 4, 3, 4, 4, 1, 2, 1, 4;It is a totally ordered triclinic modification of potassium feldspar and is dimorphic with orthoclase .;;
1262467869;6/15/2017 14:01:58;0.5673;USA;;4;;;;es;15;MOP4;;4, 4, 2, 3, 3, 2, 4, 4, 4, 3, 4, 4, 1, 2, 1, 4;It is a totally ordered triclinic modification of potassium feldspar and is dimorphic with orthoclase .;;
1262467869;6/15/2017 14:04:19;0.5811;USA;;4;;;;es;15;MOP4;;4, 4, 2, 3, 3, 2, 4, 4, 4, 3, 4, 4, 1, 2, 1, 4;It is a totally ordered triclinic modification of potassium feldspar and is dimorphic with orthoclase .;;
1262467869;6/15/2017 14:19:13;0.7895;USA;;4;;;;es;15;MOP4;;4, 4, 2, 3, 3, 2, 4, 4, 4, 3, 4, 4, 1, 2, 1, 4;It is a totally ordered triclinic modification of potassium feldspar and is dimorphic with orthoclase .;;
1262467869;6/15/2017 14:53:05;0.7974;CAN;;4;;;;es;15;MOP4;;4, 4, 2, 3, 3, 2, 4, 4, 4, 3, 4, 4, 1, 2, 1, 4;It is a totally ordered triclinic modification of potassium feldspar and is dimorphic with orthoclase .;;
1262467869;6/15/2017 15:25:56;0.8207;USA;;4;;;;es;15;MOP4;;4, 4, 2, 3, 3, 2, 4, 4, 4, 3, 4, 4, 1, 2, 1, 4;It is a totally ordered triclinic modification of potassium feldspar and is dimorphic with orthoclase .;;
1262467869;6/15/2017 16:35:43;0.6098;USA;5;3;;;;es;15;MOP4;;4, 4, 2, 3, 3, 2, 4, 4, 4, 3, 4, 4, 1, 2, 1, 4;It is a totally ordered triclinic modification of potassium feldspar and is dimorphic with orthoclase .;;
1262467869;6/15/2017 16:36:55;0.5635;USA;;4;;;;es;15;MOP4;;4, 4, 2, 3, 3, 2, 4, 4, 4, 3, 4, 4, 1, 2, 1, 4;It is a totally ordered triclinic modification of potassium feldspar and is dimorphic with orthoclase .;;
1262467869;6/15/2017 18:26:57;0.754;IRL;;4;;;;es;15;MOP4;;4, 4, 2, 3, 3, 2, 4, 4, 4, 3, 4, 4, 1, 2, 1, 4;It is a totally ordered triclinic modification of potassium feldspar and is dimorphic with orthoclase .;;
1262467869;6/15/2017 18:35:46;0.6757;USA;;4;;;;es;15;MOP4;;4, 4, 2, 3, 3, 2, 4, 4, 4, 3, 4, 4, 1, 2, 1, 4;It is a totally ordered triclinic modification of potassium feldspar and is dimorphic with orthoclase .;;
1262467869;6/15/2017 18:45:08;0.7952;USA;11;2;too complex words;;;es;15;MOP4;;4, 4, 2, 3, 3, 2, 4, 4, 4, 3, 4, 4, 1, 2, 1, 4;It is a totally ordered triclinic modification of potassium feldspar and is dimorphic with orthoclase .;;
1262467869;6/15/2017 19:05:06;0.7442;USA;5;1;;;;es;15;MOP4;;4, 4, 2, 3, 3, 2, 4, 4, 4, 3, 4, 4, 1, 2, 1, 4;It is a totally ordered triclinic modification of potassium feldspar and is dimorphic with orthoclase .;;
1262467869;6/15/2017 19:49:55;0.8038;USA;5;3;;;;es;15;MOP4;;4, 4, 2, 3, 3, 2, 4, 4, 4, 3, 4, 4, 1, 2, 1, 4;It is a totally ordered triclinic modification of potassium feldspar and is dimorphic with orthoclase .;;
1262467869;6/15/2017 20:12:41;0.7306;USA;7;3;;;;es;15;MOP4;;4, 4, 2, 3, 3, 2, 4, 4, 4, 3, 4, 4, 1, 2, 1, 4;It is a totally ordered triclinic modification of potassium feldspar and is dimorphic with orthoclase .;;
1262467869;6/15/2017 20:17:31;0.6029;USA;;4;;;;es;15;MOP4;;4, 4, 2, 3, 3, 2, 4, 4, 4, 3, 4, 4, 1, 2, 1, 4;It is a totally ordered triclinic modification of potassium feldspar and is dimorphic with orthoclase .;;
1262467869;6/15/2017 20:18:37;0.7773;USA;5;3;;;;es;15;MOP4;;4, 4, 2, 3, 3, 2, 4, 4, 4, 3, 4, 4, 1, 2, 1, 4;It is a totally ordered triclinic modification of potassium feldspar and is dimorphic with orthoclase .;;
1262467869;6/15/2017 20:24:28;0.7533;USA;10;3;;;;es;15;MOP4;;4, 4, 2, 3, 3, 2, 4, 4, 4, 3, 4, 4, 1, 2, 1, 4;It is a totally ordered triclinic modification of potassium feldspar and is dimorphic with orthoclase .;;
1262467894;6/15/2017 12:17:25;0.9174;AUS;9;2;;;;es;21;MOP4;;2, 3, 1, 3, 4, 3, 2, 1, 2, 1, 1, 2, 2, 4;No penalties attach to the failure or refusal to recite the pledge oath .The is voluntary and is not sanctioned by default. ;;
1262467894;6/15/2017 12:49:20;0.5262;USA;;4;;;;es;21;MOP4;;2, 3, 1, 3, 4, 3, 2, 1, 2, 1, 1, 2, 2, 4;No penalties attach to the failure or refusal to recite the pledge oath .The is voluntary and is not sanctioned by default. ;;
1262467894;6/15/2017 12:55:53;0.5856;USA;;4;;;;es;21;MOP4;;2, 3, 1, 3, 4, 3, 2, 1, 2, 1, 1, 2, 2, 4;No penalties attach to the failure or refusal to recite the pledge oath .The is voluntary and is not sanctioned by default. ;;
1262467894;6/15/2017 14:08:45;0.5673;USA;;4;;;;es;21;MOP4;;2, 3, 1, 3, 4, 3, 2, 1, 2, 1, 1, 2, 2, 4;No penalties attach to the failure or refusal to recite the pledge oath .The is voluntary and is not sanctioned by default. ;;
1262467894;6/15/2017 14:13:19;0.5811;USA;;4;;;;es;21;MOP4;;2, 3, 1, 3, 4, 3, 2, 1, 2, 1, 1, 2, 2, 4;No penalties attach to the failure or refusal to recite the pledge oath .The is voluntary and is not sanctioned by default. ;;
1262467894;6/15/2017 14:30:14;0.7895;USA;11;1;The sentence is very misconstrued.;;;es;21;MOP4;;2, 3, 1, 3, 4, 3, 2, 1, 2, 1, 1, 2, 2, 4;No penalties attach to the failure or refusal to recite the pledge oath .The is voluntary and is not sanctioned by default. ;;
1262467894;6/15/2017 15:03:43;0.7974;CAN;8;3;;;;es;21;MOP4;;2, 3, 1, 3, 4, 3, 2, 1, 2, 1, 1, 2, 2, 4;No penalties attach to the failure or refusal to recite the pledge oath .The is voluntary and is not sanctioned by default. ;;
1262467894;6/15/2017 15:30:34;0.8207;USA;8;3;;;;es;21;MOP4;;2, 3, 1, 3, 4, 3, 2, 1, 2, 1, 1, 2, 2, 4;No penalties attach to the failure or refusal to recite the pledge oath .The is voluntary and is not sanctioned by default. ;;
1262467894;6/15/2017 16:41:24;0.6098;USA;;4;;;;es;21;MOP4;;2, 3, 1, 3, 4, 3, 2, 1, 2, 1, 1, 2, 2, 4;No penalties attach to the failure or refusal to recite the pledge oath .The is voluntary and is not sanctioned by default. ;;
1262467894;6/15/2017 16:41:26;0.5635;USA;;4;;;;es;21;MOP4;;2, 3, 1, 3, 4, 3, 2, 1, 2, 1, 1, 2, 2, 4;No penalties attach to the failure or refusal to recite the pledge oath .The is voluntary and is not sanctioned by default. ;;
1262467894;6/15/2017 18:51:45;0.7952;USA;10;2;;;;es;21;MOP4;;2, 3, 1, 3, 4, 3, 2, 1, 2, 1, 1, 2, 2, 4;No penalties attach to the failure or refusal to recite the pledge oath .The is voluntary and is not sanctioned by default. ;;
1262467894;6/15/2017 19:22:36;0.7075;USA;10;3;;;;es;21;MOP4;;2, 3, 1, 3, 4, 3, 2, 1, 2, 1, 1, 2, 2, 4;No penalties attach to the failure or refusal to recite the pledge oath .The is voluntary and is not sanctioned by default. ;;
1262467894;6/15/2017 19:55:24;0.8038;USA;;4;;;;es;21;MOP4;;2, 3, 1, 3, 4, 3, 2, 1, 2, 1, 1, 2, 2, 4;No penalties attach to the failure or refusal to recite the pledge oath .The is voluntary and is not sanctioned by default. ;;
1262467894;6/15/2017 20:15:29;0.7306;USA;6;3;;;;es;21;MOP4;;2, 3, 1, 3, 4, 3, 2, 1, 2, 1, 1, 2, 2, 4;No penalties attach to the failure or refusal to recite the pledge oath .The is voluntary and is not sanctioned by default. ;;
1262467894;6/15/2017 20:28:07;0.7533;USA;8;3;;;;es;21;MOP4;;2, 3, 1, 3, 4, 3, 2, 1, 2, 1, 1, 2, 2, 4;No penalties attach to the failure or refusal to recite the pledge oath .The is voluntary and is not sanctioned by default. ;;
1262467894;6/15/2017 20:39:02;0.8028;IRL;8;2;;;;es;21;MOP4;;2, 3, 1, 3, 4, 3, 2, 1, 2, 1, 1, 2, 2, 4;No penalties attach to the failure or refusal to recite the pledge oath .The is voluntary and is not sanctioned by default. ;;
1262467894;6/15/2017 20:59:11;0.2871;USA;;4;;;;es;21;MOP4;;2, 3, 1, 3, 4, 3, 2, 1, 2, 1, 1, 2, 2, 4;No penalties attach to the failure or refusal to recite the pledge oath .The is voluntary and is not sanctioned by default. ;;
1262467896;6/18/2017 12:21:44;0.8025;USA;9;2;;;;es;24;MOP4;;3, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 4, 2;Once in the study, however , the team did not have a clear direction for the album as there were concepts that are being discussed .;;
1262467896;6/18/2017 12:57:59;0.8348;USA;9;3;;;;es;24;MOP4;;3, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 4, 2;Once in the study, however , the team did not have a clear direction for the album as there were concepts that are being discussed .;;
1262467896;6/18/2017 18:37:05;0.5566;USA;;4;;;;es;24;MOP4;;3, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 4, 2;Once in the study, however , the team did not have a clear direction for the album as there were concepts that are being discussed .;;
1262467896;6/18/2017 19:02:42;0.7861;USA;9;3;;;;es;24;MOP4;;3, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 4, 2;Once in the study, however , the team did not have a clear direction for the album as there were concepts that are being discussed .;;
1262467896;6/18/2017 22:13:50;0.74;CAN;11;2;doesn't quite make sense;;;es;24;MOP4;;3, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 4, 2;Once in the study, however , the team did not have a clear direction for the album as there were concepts that are being discussed .;;
1262467896;6/18/2017 23:58:06;0.8056;CAN;9;2;;;;es;24;MOP4;;3, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 4, 2;Once in the study, however , the team did not have a clear direction for the album as there were concepts that are being discussed .;;
